,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array16k.csv,Array16k,cpp_sync,fastrtps,15.656033611297607,15.64019775390625,15.619983355204266,0.999,1.17403,1.0301407407407408,0.0,0.0,998.2592592592592,91764.0,0.042968,0.03885,0.03953518518518518
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_Array4k.csv,Array4k,dynamic_cpp_async,fastrtps,3.9217333793640137,3.92148494720459,3.9175811343722873,0.999,1.249,1.0106037037037037,0.0,0.0,998.4074074074074,91356.0,0.055278,0.04949,0.049989999999999986
0,./data/performance_test_two_process_results_rmw_connext_cpp_async_Array4k.csv,Array4k,cpp_async,connext,3.9217959403991696,3.9214935302734375,3.9175799334490735,2.747,2.997,2.8003703703703713,0.0,0.0,998.5185185185184,90076.0,0.09233200000000001,0.0881,0.08804777777777778
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_async_PointCloud8m.csv,PointCloud8m,cpp_async,fastrtps,105.24995183944702,56.28749513626098,59.52173999639658,2.6689999999999996,3.67075,2.3660769230769234,18462.0,0.0,6.807692307692308,91656.0,28.68,25.205,23.67423076923077
0,./data/performance_test_two_process_results_FastRTPS_async_Array4m.csv,Array4m,async,fastrtps,465.40113697052004,439.89131546020513,438.29002281471537,6.499,7.1719,6.563666666666665,24042.0,0.0,108.5925925925926,91916.0,12.267999999999999,11.79,11.827777777777774
0,./data/performance_test_two_process_results_FastRTPS_sync_Array4m.csv,Array4m,sync,fastrtps,461.52370500564575,439.8966369628906,427.4576023596305,6.749,7.249,6.8226296296296285,24111.0,0.0,105.88888888888887,91440.0,12.973,11.85,12.055185185185184
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array32k.csv,Array32k,cpp_sync,fastrtps,31.266812610626214,31.26515769958496,31.232770813835987,0.999,1.249,1.1032222222222219,0.0,0.0,998.3703703703703,91656.0,0.048611,0.04552,0.04572333333333335
0,./data/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_Array1k.csv,Array1k,dynamic_cpp_async,fastrtps,0.9918758392333984,0.9918193817138672,0.9909754505863896,0.999,0.9991,1.009577777777778,0.0,0.0,998.6666666666665,91868.0,0.051409,0.0491,0.04914666666666667
0,./data/performance_test_two_process_results_FastRTPS_async_PointCloud8m.csv,PointCloud8m,async,fastrtps,125.58043003082274,39.99208545684815,37.623461228829854,0.4999,1.9997,0.5832185185185185,21365.0,0.0,3.962962962962963,91500.0,25.88,21.92,16.535555555555558
0,./data/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array2m.csv,Array2m,cpp_sync,fastrtps,1987.365613651276,1898.0342254638672,1860.0463064688226,20.25,20.974,20.091111111111108,1837.0,0.0,929.5185185185184,91308.0,1.1333,1.077,1.0778703703703705
0,./data/performance_test_two_process_results_rmw_connext_cpp_async_Array1m.csv,Array1m,cpp_async,connext,626.2556609153747,603.7081880569457,604.4529394220423,32.11,32.944,32.04888888888889,10603.0,0.0,603.8888888888888,100740.0,6.042000000000001,4.727,4.7027777777777775
0,./data/performance_test_two_process_results_rmw_connext_cpp_async_PointCloud8m.csv,PointCloud8m,cpp_async,connext,7.9556779861450195,7.2545166015625,4.163854158841646,18.79,21.5625,18.62,4263.0,0.0,0.0,2057312.0,140.39999999999998,103.55,66.86538461538461
