,json_fname,rmw_implementation,async_pub,bandwidth,loss,delay,message_rate,message_type,reliability,durability,history_kind,history_depth,pub_mean_T_experiment,pub_mean_T_loop,pub_mean_received,pub_mean_sent,pub_mean_lost,pub_mean_relative_loss,pub_mean_data_received,pub_mean_latency_mean (ms),pub_mean_latency_variance (ms),pub_mean_pub_loop_res_min (ms),pub_mean_pub_loop_res_max (ms),pub_mean_pub_loop_res_mean (ms),pub_mean_pub_loop_res_variance (ms),pub_mean_sub_loop_res_mean (ms),pub_mean_sub_loop_res_variance (ms),pub_mean_ru_utime,pub_mean_ru_stime,pub_mean_ru_maxrss,pub_mean_ru_ixrss,pub_mean_ru_idrss,pub_mean_ru_isrss,pub_mean_ru_minflt,pub_mean_ru_majflt,pub_mean_ru_nswap,pub_mean_ru_inblock,pub_mean_ru_oublock,pub_mean_ru_msgsnd,pub_mean_ru_msgrcv,pub_mean_ru_nsignals,pub_mean_ru_nvcsw,pub_mean_ru_nivcsw,pub_mean_cpu_usage (%),pub_sum_sent,pub_sum_recv,pub_sum_lost,sub_mean_T_experiment,sub_mean_T_loop,sub_mean_received,sub_mean_sent,sub_mean_lost,sub_mean_data_received,sub_mean_latency_mean (ms),sub_mean_pub_loop_res_mean (ms),sub_mean_pub_loop_res_variance (ms),sub_mean_sub_loop_res_min (ms),sub_mean_sub_loop_res_max (ms),sub_mean_sub_loop_res_mean (ms),sub_mean_sub_loop_res_variance (ms),sub_mean_ru_utime,sub_mean_ru_stime,sub_mean_ru_maxrss,sub_mean_ru_ixrss,sub_mean_ru_idrss,sub_mean_ru_isrss,sub_mean_ru_minflt,sub_mean_ru_majflt,sub_mean_ru_nswap,sub_mean_ru_inblock,sub_mean_ru_oublock,sub_mean_ru_msgsnd,sub_mean_ru_msgrcv,sub_mean_ru_nsignals,sub_mean_ru_nvcsw,sub_mean_ru_nivcsw,sub_mean_cpu_usage (%),sub_sum_sent,sub_sum_recv,sub_sum_lost,lost_prct,experiment,run,sub_mean_latency_min (ms),sub_mean_latency_max (ms),sub_mean_latency_variance (ms)
0,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run04/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.011544733333334,1.0014561333333334,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.880859999999995,33.010666666666665,31.426000000000002,0.002614266666666666,0.0,0.0,0.03276866666666667,0.028121999999999998,19560.0,0.0,0.0,0.0,2844.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,395.2,5.066666666666666,0.055413333333333335,437,0,0,8.121002866666666,1.0135444,3.4,0.0,25.333333333333332,3707.5333333333333,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.13581466666666667,0.022747999999999997,19376.0,0.0,0.0,0.0,2846.6666666666665,0.0,0.0,0.0,8.0,0.0,0.0,0.0,248.0,1.1333333333333333,0.142292,0,51,380,86.95652173913044,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run04,0.0,0.0,0.0
1,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run06/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.0180836,1.0018452666666666,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.713333333333335,32.938,31.404,0.0027174733333333325,0.0,0.0,0.0277758,0.06157333333333333,19468.0,0.0,0.0,0.0,2848.133333333333,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,472.53333333333336,5.4,0.08314400000000001,437,0,0,8.210532333333335,1.027078133333333,10.933333333333334,0.0,17.4,11864.8,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.24898866666666666,0.0238892,19436.0,0.0,0.0,0.0,2859.733333333333,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,380.6666666666667,2.066666666666667,0.27427000000000007,0,164,261,59.725400457665906,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run06,0.0,0.0,0.0
2,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run03/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.015061666666666,1.0015605333333335,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.86434666666667,33.06133333333333,32.25066666666666,0.0027131266666666665,0.0,0.0,0.019562000000000003,0.075282,19572.0,0.0,0.0,0.0,2836.4666666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,487.8,5.8,0.08867466666666665,437,0,0,8.373697133333334,1.0541309333333335,12.0,0.0,14.533333333333333,12899.8,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.4119766666666667,0.033798,19292.0,0.0,0.0,0.0,2867.0666666666666,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,393.6,7.2,0.4806100000000001,0,180,218,49.88558352402746,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run03,0.0,0.0,0.0
3,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run10/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.009770066666668,1.0009653333333335,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,29.85918,33.05800000000001,32.26733333333333,0.0023004113333333336,0.0,0.0,0.04126693333333334,0.023985999999999997,19556.0,0.0,0.0,0.0,2838.6,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,381.93333333333334,3.8,0.06101266666666667,437,0,0,8.081389066666667,1.0116745333333332,0.26666666666666666,0.0,29.0,344.4,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.10012133333333333,0.01794266666666667,19356.0,0.0,0.0,0.0,2829.9333333333334,0.0,0.0,0.0,8.0,0.0,0.0,0.0,211.26666666666668,1.6,0.125638,0,4,435,99.54233409610984,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run10,0.0,0.0,0.0
4,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run02/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.017349266666667,1.0019687333333331,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.92735333333333,33.069333333333326,31.414,0.002584013333333333,0.0,0.0,0.014271666666666667,0.028541333333333332,19440.0,0.0,0.0,0.0,2819.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,289.93333333333334,1.0,0.033244666666666665,437,0,0,8.116059466666666,1.0147836000000001,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.1266793333333333,0.004611333333333332,19384.0,0.0,0.0,0.0,2816.9333333333334,0.0,0.0,0.0,8.0,0.0,0.0,0.0,127.33333333333333,3.6666666666666665,0.12581599999999998,0,0,0,0.0,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run02,0.0,0.0,0.0
5,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run08/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.007896066666667,1.000857,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,30.04752000000001,33.134,32.733333333333334,0.002377252666666667,0.0,0.0,0.00021426666666666665,0.045172666666666667,19560.0,0.0,0.0,0.0,2801.9333333333334,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,292.4,0.6666666666666666,0.03326933333333334,437,0,0,8.071795466666668,1.0090712000000002,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.08205266666666668,0.01507,19492.0,0.0,0.0,0.0,2813.4,0.0,0.0,0.0,8.0,0.0,0.0,0.0,160.86666666666667,2.0,0.088018,0,0,0,0.0,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run08,0.0,0.0,0.0
6,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run05/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.015343533333333,1.0017724000000001,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.847726666666667,33.10333333333334,31.746666666666666,0.00273076,0.0,0.0,0.0245452,0.023266000000000002,19672.0,0.0,0.0,0.0,2819.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,329.6666666666667,2.0,0.03879,437,0,0,8.119837866666668,1.0148911333333333,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.12269466666666666,0.012830000000000005,19316.0,0.0,0.0,0.0,2808.9333333333334,0.0,0.0,0.0,8.0,0.0,0.0,0.0,138.86666666666667,1.2,0.12576066666666666,0,0,0,0.0,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run05,0.0,0.0,0.0
7,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run07/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.012338000000002,1.0011974666666668,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,29.49688666666667,33.13133333333333,32.26533333333333,0.002515806666666667,0.0,0.0,0.0259408,0.018296,19636.0,0.0,0.0,0.0,2819.9333333333334,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,335.93333333333334,1.9333333333333333,0.038814,437,0,0,8.088024066666666,1.0133349333333335,1.1333333333333333,0.0,28.0,1240.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.09557733333333335,0.016841333333333333,19556.0,0.0,0.0,0.0,2822.0666666666666,0.0,0.0,0.0,8.0,0.0,0.0,0.0,199.06666666666666,3.2,0.12977066666666667,0,17,420,96.10983981693364,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run07,0.0,0.0,0.0
8,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run09/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.007540133333332,1.0008317333333332,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,29.872573333333328,33.11266666666668,32.330666666666666,0.0023471533333333334,0.0,0.0,0.018315333333333336,0.02971533333333333,19596.0,0.0,0.0,0.0,2829.3333333333335,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,327.3333333333333,0.0,0.033246,437,0,0,8.076218933333333,1.0092017333333334,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.09021199999999999,0.013306666666666668,19204.0,0.0,0.0,0.0,2831.6,0.0,0.0,0.0,8.0,0.0,0.0,0.0,181.86666666666667,0.0,0.087972,0,0,0,0.0,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run09,0.0,0.0,0.0
9,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay/run01/experiment_config.json,rmw_cyclonedds_cpp,sync,1000,30,0,30,Array1k,reliable,volatile,keep_last,10,8.010075133333334,1.0011074666666668,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.822646666666667,32.946000000000005,31.49399999999999,0.0026563066666666665,0.0,0.0,0.04245666666666667,0.057346666666666664,19560.0,0.0,0.0,0.0,2843.6,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,517.1333333333333,6.066666666666666,0.094268,437,0,0,8.2158598,1.0362658,10.666666666666666,0.0,17.133333333333333,11448.666666666666,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.22828133333333336,0.056872,19513.333333333332,0.0,0.0,0.0,2849.5333333333333,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,408.1333333333333,2.933333333333333,0.35391666666666666,0,160,257,58.81006864988559,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_1000bw_30loss_0delay,run01,0.0,0.0,0.0
10,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run04/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.015079466666668,1.0015905333333335,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.728466666666666,33.010666666666665,31.459333333333333,0.002889006666666666,0.0,0.0,0.06004733333333333,0.040092666666666665,29712.0,0.0,0.0,0.0,3930.6666666666665,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,403.8,3.0,0.08304199999999999,437,0,0,8.1841486,1.0218522666666667,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.19238533333333335,0.030486,29412.0,0.0,0.0,0.0,3818.8,0.0,0.0,0.0,8.0,0.0,0.0,0.0,236.73333333333332,1.6,0.191058,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run04,0.0,0.0,0.0
11,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run06/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.0140784,1.0015122,0.0,18.066666666666666,0.0,0.0,0.0,inf,0.0,-2740.2525800000003,-2385.612666666667,-2560.2173333333335,12.540248666666669,0.0,0.0,0.07844733333333334,0.168304,34640.0,0.0,0.0,0.0,5133.866666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,780.8,6.4,0.24390666666666666,271,0,0,8.104588466666666,1.0131641333333334,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.12155799999999999,0.02003533333333333,29268.0,0.0,0.0,0.0,3805.3333333333335,0.0,0.0,0.0,8.0,0.0,0.0,0.0,288.73333333333335,1.3333333333333333,0.126022,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run06,0.0,0.0,0.0
12,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run03/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.009460866666668,1.0009695333333335,0.0,28.4,0.0,0.0,0.0,inf,0.0,1.2221599999999966,30.113333333333337,16.414000000000005,0.8509767,0.0,0.0,0.031082533333333336,0.061859333333333336,30234.133333333335,0.0,0.0,0.0,4024.4666666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,419.53333333333336,5.6,0.08863400000000002,426,0,0,8.152062599999999,1.032680066666667,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.17018133333333332,0.019797333333333333,29480.0,0.0,0.0,0.0,3816.6,0.0,0.0,0.0,8.0,0.0,0.0,0.0,250.06666666666666,6.133333333333334,0.2682706666666667,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run03,0.0,0.0,0.0
13,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run10/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.014207466666667,1.0016606,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.76053333333333,32.90066666666667,31.33,0.0026966199999999994,0.0,0.0,0.08780266666666667,0.0102336,29812.0,0.0,0.0,0.0,3947.6666666666665,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,405.73333333333335,0.6666666666666666,0.08311666666666667,437,0,0,8.126268,1.0158822666666667,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.14503933333333335,0.016427333333333332,29160.0,0.0,0.0,0.0,3824.3333333333335,0.0,0.0,0.0,8.0,0.0,0.0,0.0,239.33333333333334,3.066666666666667,0.14750933333333333,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run10,0.0,0.0,0.0
14,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run02/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.012227866666667,1.0012839333333334,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.697333333333333,32.943333333333335,31.31,0.002709053333333333,0.0,0.0,0.05157066666666667,0.04323066666666667,29428.0,0.0,0.0,0.0,3939.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,386.26666666666665,0.5333333333333333,0.077576,437,0,0,8.193734266666667,1.0264252,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.20897933333333332,0.02192933333333334,29264.0,0.0,0.0,0.0,3809.3333333333335,0.0,0.0,0.0,8.0,0.0,0.0,0.0,235.06666666666666,0.13333333333333333,0.22955666666666671,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run02,0.0,0.0,0.0
15,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run08/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.016382400000001,1.0016720666666665,0.0,18.8,0.0,0.0,0.0,inf,0.0,0.0,0.0,-1576.232,0.0,0.0,0.0,0.06940733333333335,0.07884533333333334,33392.0,0.0,0.0,0.0,4807.666666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,512.4,1.8,0.15514533333333336,282,0,0,8.1708578,1.0211463333333333,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.18061400000000002,0.03734666666666667,29704.0,0.0,0.0,0.0,3872.866666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,308.6666666666667,4.133333333333334,0.1964946666666667,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run08,0.0,0.0,0.0
16,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run05/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.009044466666666,1.0010728,0.0,29.266666666666666,0.0,0.0,0.0,inf,0.0,0.0,0.0,-598.0006666666666,0.0,0.0,0.0,0.10468533333333332,0.08091133333333332,33507.73333333333,0.0,0.0,0.0,4894.733333333334,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,639.2666666666667,5.866666666666666,0.210746,439,0,0,8.0972098,1.0126844666666666,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.11909933333333331,0.028918666666666662,29618.4,0.0,0.0,0.0,3881.733333333333,0.0,0.0,0.0,8.0,0.0,0.0,0.0,354.4,3.6,0.13696866666666668,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run05,0.0,0.0,0.0
17,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run07/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.015662066666666,1.0018628666666667,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.767733333333336,32.97333333333333,31.421999999999993,0.0027837266666666666,0.0,0.0,0.06384,0.033757999999999996,29400.0,0.0,0.0,0.0,3951.9333333333334,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,394.26666666666665,3.066666666666667,0.08310000000000001,437,0,0,8.1153368,1.0145105333333333,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.11965466666666666,0.027565333333333327,28924.0,0.0,0.0,0.0,3825.3333333333335,0.0,0.0,0.0,8.0,0.0,0.0,0.0,235.8,2.2666666666666666,0.13678933333333332,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run07,0.0,0.0,0.0
18,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run09/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.012291133333333,1.0011624000000001,0.0,22.0,0.0,0.0,0.0,inf,0.0,-1154.02866,-924.5319999999999,-1037.9846666666667,8.139011420000001,0.0,0.0,0.058206,0.10354133333333332,32889.6,0.0,0.0,0.0,4728.066666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,583.4,4.133333333333334,0.17740666666666666,330,0,0,8.109995866666667,1.0131662,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.12699799999999997,0.03450466666666666,29458.666666666668,0.0,0.0,0.0,3886.2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,317.73333333333335,1.2,0.14776533333333333,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run09,0.0,0.0,0.0
19,./data/mininet_experiments/2020-10-23_10-47-36/rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay/run01/experiment_config.json,rmw_fastrtps_cpp,sync,54,30,0,30,PointCloud512k,reliable,volatile,keep_last,10,8.0099366,1.0010237333333334,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.766186666666666,32.965333333333334,31.313333333333333,0.002706826666666667,0.0,0.0,0.022737999999999998,0.07687333333333334,29562.666666666668,0.0,0.0,0.0,3943.133333333333,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,434.53333333333336,1.7333333333333334,0.077506,437,0,0,8.1121072,1.0143276666666667,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.12819066666666667,0.020578,29160.0,0.0,0.0,0.0,3821.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,253.53333333333333,0.6,0.131324,0,0,0,0.0,rmw_fastrtps_cpp_sync_PointCloud512k@30_reliable_volatile_keep_last@10_54bw_30loss_0delay,run01,0.0,0.0,0.0
20,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_54bw_40loss_0delay/run04/experiment_config.json,rmw_cyclonedds_cpp,sync,54,40,0,30,Array1k,reliable,volatile,keep_last,10,8.0117226,1.0013806666666667,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.930773333333335,33.09466666666666,31.488,0.0026494999999999995,0.0,0.0,0.034868,0.017203199999999995,19396.0,0.0,0.0,0.0,2808.6666666666665,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,343.8,6.0,0.038787333333333326,437,0,0,8.122797066666667,1.0149599333333332,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.13366133333333333,0.01275026666666667,19516.0,0.0,0.0,0.0,2815.733333333333,0.0,0.0,0.0,8.0,0.0,0.0,0.0,183.8,1.8,0.131268,0,0,0,0.0,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_54bw_40loss_0delay,run04,0.0,0.0,0.0
21,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_54bw_40loss_0delay/run06/experiment_config.json,rmw_cyclonedds_cpp,sync,54,40,0,30,Array1k,reliable,volatile,keep_last,10,8.013249,1.0012306666666668,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.825046666666665,33.01666666666667,31.394000000000002,0.0025961133333333333,0.0,0.0,0.03651026666666667,0.05511,19552.0,0.0,0.0,0.0,2843.0,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,478.2,1.0,0.08316799999999998,437,0,0,8.134860333333334,1.0239215333333334,1.4,0.0,27.466666666666665,1576.4666666666667,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.15443600000000002,0.02671466666666666,19200.0,0.0,0.0,0.0,2826.4666666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,319.53333333333336,3.7333333333333334,0.22411266666666665,0,21,412,94.27917620137299,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_54bw_40loss_0delay,run06,0.0,0.0,0.0
22,./data/mininet_experiments/2020-10-23_10-47-36/rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_54bw_40loss_0delay/run03/experiment_config.json,rmw_cyclonedds_cpp,sync,54,40,0,30,Array1k,reliable,volatile,keep_last,10,8.011788133333333,1.0013522,0.0,29.133333333333333,0.0,0.0,0.0,inf,0.0,28.883080000000003,33.05,31.682000000000006,0.0027919800000000003,0.0,0.0,0.03798000000000001,0.020003733333333332,19524.0,0.0,0.0,0.0,2808.866666666667,0.0,0.0,0.0,8.533333333333333,0.0,0.0,0.0,382.2,6.066666666666666,0.04434066666666667,437,0,0,8.127562466666667,1.0157481333333334,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.1337993333333333,0.021987333333333327,19368.0,0.0,0.0,0.0,2811.4666666666667,0.0,0.0,0.0,8.0,0.0,0.0,0.0,212.73333333333332,5.6,0.14211066666666664,0,0,0,0.0,rmw_cyclonedds_cpp_sync_Array1k@30_reliable_volatile_keep_last@10_54bw_40loss_0delay,run03,0.0,0.0,0.0
