,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_Array60k.csv,Array60k,cpp_async,fastrtps,58.61459245681764,58.609103202819824,58.60890890050818,1.998,2.248,2.0535925925925924,0.0,999.5185185185184,999.5185185185184,93436.0,0.053651,0.05073,0.050331111111111104
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_Array2m.csv,Array2m,cpp_async,fastrtps,2000.1177628517155,2000.0124731063845,2000.0091069539385,6.7429999999999986,7.242999999999999,6.6693333333333324,0.0,999.4814814814816,999.4814814814816,93472.0,0.25106999999999996,0.2309,0.2316185185185185
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_Array1k.csv,Array1k,async,connextdds,0.9919106483459472,0.9918270111083984,0.9918210064923322,2.997,3.671,3.0432222222222225,0.0,999.5925925925926,999.5925925925926,90316.0,0.09148499999999997,0.07231,0.07345592592592592
0,./data/build_farm/raw/performance_test_results_rmw_cyclonedds_cpp_sync_Array1m.csv,Array1m,cpp_sync,cyclonedds,1000.0812647819521,1000.0183038711548,1000.0143214684946,3.746,3.996,3.6352222222222217,0.0,999.5185185185184,999.5185185185184,88940.0,0.12444000000000001,0.1199,0.11864444444444446
0,./data/build_farm/raw/performance_test_results_CycloneDDS_sync_Array32k.csv,Array32k,sync,cyclonedds,31.29205083847046,31.26112365722656,31.264470488936812,1.25,1.25,1.1295740740740745,0.0,999.1111111111113,999.1111111111113,87356.0,0.029814,0.02791,0.027842962962962958
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_Array8m.csv,Array8m,async,connextdds,0.0,0.0,0.0,44.89,46.348000000000006,44.96,0.0,999.5555555555555,0.0,2265752.0,0.0,0.0,0.0
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_Array4m.csv,Array4m,async,connextdds,0.0,0.0,0.0,20.71,21.46,20.666296296296306,0.0,999.7407407407408,0.0,1159796.0,0.0,0.0,0.0
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_Array4k.csv,Array4k,dynamic_cpp_sync,fastrtps,3.9219058036804197,3.921517372131348,3.921499640853317,1.499,1.7480000000000002,1.507777777777778,0.0,999.5185185185184,999.5185185185184,93536.0,0.040362999999999996,0.03431,0.034302962962962966
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_Array4k.csv,Array4k,async,connextdds,3.9218032836914074,3.9214754104614262,3.9215138046829785,3.247,3.497,3.1542962962962964,0.0,999.4814814814816,999.4814814814816,89820.0,0.089283,0.0787,0.07673703703703702
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_async_Array32k.csv,Array32k,cpp_async,fastrtps,31.26847829818725,31.26513767242432,31.2652273884526,1.998,2.248,1.9702222222222219,0.0,999.4444444444445,999.4444444444445,93668.0,0.049642000000000006,0.04677,0.04673407407407408
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_Array1m.csv,Array1m,dynamic_cpp_sync,fastrtps,1000.0663491249085,1000.0201730728148,1000.0143056445653,2.497,2.6723,2.4051851851851853,0.0,999.6296296296297,999.6296296296297,93748.0,0.076667,0.07055,0.0709037037037037
